Year,Month,Vegetable,Quantity_Sold,Growth,Percentage
2015,10,Cabbage,1124.36,1039.18,-5.15
2015,11,Cabbage,1157.45,1356.54,2.94
2015,12,Cabbage,1163.01,947.04,0.48
2016,1,Cabbage,1265.47,1321.3,8.81
2016,2,Cabbage,1303.56,1071.94,3.01
2016,3,Cabbage,1317.53,1355.97,1.07
2016,4,Cabbage,1262.5,1248.62,-4.18
2016,5,Cabbage,1175.13,1376.8,-6.92
2016,6,Cabbage,1065.37,864.96,-9.34
2016,7,Cabbage,1038.64,1200.16,-2.51
2016,8,Cabbage,983.19,1166.55,-5.34
2016,9,Cabbage,894.86,1064.82,-8.98
2016,10,Cabbage,969.56,1151.98,8.35
2016,11,Cabbage,985.86,870.47,1.68
2016,12,Cabbage,1057.21,1161.2,7.24
2017,1,Cabbage,1087.24,958.74,2.84
2017,2,Cabbage,1129.5,1262.88,3.89
2017,3,Cabbage,1114.23,925.01,-1.35
2017,4,Cabbage,1097.94,1071.03,-1.46
2017,5,Cabbage,1187.95,1232.82,8.2
2017,6,Cabbage,1134.97,1069.58,-4.46
2017,7,Cabbage,1088.17,972.49,-4.12
2017,8,Cabbage,1141.3,1005.08,4.88
2017,9,Cabbage,1099.35,961.93,-3.68
2017,10,Cabbage,1175.17,1076.49,6.9
2017,11,Cabbage,1150.15,972.38,-2.13
2017,12,Cabbage,1080.0,1208.44,-6.1
2018,1,Cabbage,1076.36,1198.33,-0.34
2018,2,Cabbage,1133.47,1145.06,5.31
2018,3,Cabbage,1223.63,1137.25,7.95
2018,4,Cabbage,1157.14,1240.63,-5.43
2018,5,Cabbage,1120.51,1052.02,-3.17
2018,6,Cabbage,1046.1,1206.79,-6.64
2018,7,Cabbage,997.09,954.43,-4.69
2018,8,Cabbage,944.35,1025.03,-5.29
2018,9,Cabbage,865.37,823.72,-8.36
2018,10,Cabbage,918.79,746.2,6.17
2018,11,Cabbage,957.91,888.17,4.26
2018,12,Cabbage,1053.51,1206.39,9.98
2019,1,Cabbage,955.23,1083.98,-9.33
2019,2,Cabbage,950.23,976.98,-0.52
2019,3,Cabbage,970.82,780.79,2.17
2019,4,Cabbage,944.79,1040.1,-2.68
2019,5,Cabbage,1031.39,873.99,9.17
2019,6,Cabbage,1050.66,1243.35,1.87
2019,7,Cabbage,1056.06,1102.75,0.51
2019,8,Cabbage,1135.07,1110.09,7.48
2019,9,Cabbage,1086.73,1174.03,-4.26
2019,10,Cabbage,1069.48,889.51,-1.59
2019,11,Cabbage,1118.94,998.33,4.62
2019,12,Cabbage,1045.22,856.25,-6.59
2020,1,Cabbage,996.55,1026.65,-4.66
2020,2,Cabbage,998.6,1096.76,0.21
2020,3,Cabbage,986.84,980.41,-1.18
2020,4,Cabbage,911.72,787.49,-7.61
2020,5,Cabbage,905.7,755.34,-0.66
2020,6,Cabbage,851.81,919.06,-5.95
2020,7,Cabbage,915.12,1079.64,7.43
2020,8,Cabbage,909.92,1057.79,-0.57
2020,9,Cabbage,894.61,737.09,-1.68
2020,10,Cabbage,904.36,740.15,1.09
2020,11,Cabbage,918.18,896.86,1.53
2020,12,Cabbage,938.31,1060.52,2.19
2021,1,Cabbage,848.95,995.19,-9.52
2021,2,Cabbage,823.75,752.3,-2.97
2021,3,Cabbage,896.94,927.24,8.88
2021,4,Cabbage,916.33,1076.95,2.16
2021,5,Cabbage,848.79,924.14,-7.37
2021,6,Cabbage,918.03,774.01,8.16
2021,7,Cabbage,883.94,957.4,-3.71
2021,8,Cabbage,801.96,703.55,-9.27
2021,9,Cabbage,767.49,833.03,-4.3
2021,10,Cabbage,795.18,933.57,3.61
2021,11,Cabbage,727.54,633.74,-8.51
2021,12,Cabbage,698.79,777.08,-3.95
2022,1,Cabbage,653.01,742.31,-6.55
2022,2,Cabbage,672.84,700.62,3.04
2022,3,Cabbage,731.75,592.21,8.76
2022,4,Cabbage,772.53,905.45,5.57
2022,5,Cabbage,762.02,726.05,-1.36
2022,6,Cabbage,795.22,769.58,4.36
2022,7,Cabbage,797.36,946.67,0.27
2022,8,Cabbage,836.44,841.91,4.9
2022,9,Cabbage,831.19,810.63,-0.63
2022,10,Cabbage,841.27,816.39,1.21
2022,11,Cabbage,791.11,718.98,-5.96
2022,12,Cabbage,857.09,897.82,8.34
2023,1,Cabbage,844.84,752.41,-1.43
2023,2,Cabbage,822.77,773.55,-2.61
2023,3,Cabbage,844.18,780.21,2.6
2023,4,Cabbage,785.28,755.41,-6.98
2023,5,Cabbage,779.98,640.44,-0.68
2023,6,Cabbage,842.45,1000.22,8.01
2023,7,Cabbage,897.65,739.7,6.55
2023,8,Cabbage,830.26,986.54,-7.51
2023,9,Cabbage,808.03,702.09,-2.68
2023,10,Cabbage,839.53,867.61,3.9
2023,11,Cabbage,893.83,828.36,6.47
2023,12,Cabbage,980.61,857.92,9.71
2024,1,Cabbage,990.91,854.78,1.05
2024,2,Cabbage,1040.26,1074.25,4.98
2024,3,Cabbage,1062.12,1212.38,2.1
2024,4,Cabbage,1047.04,1027.88,-1.42
2024,5,Cabbage,1095.0,1127.22,4.58
2024,6,Cabbage,1126.46,1090.22,2.87
2024,7,Cabbage,1208.85,1346.67,7.31
2024,8,Cabbage,1147.22,1316.31,-5.1
2024,9,Cabbage,1132.92,1170.48,-1.25
2024,10,Cabbage,1177.66,1312.72,3.95
2024,11,Cabbage,1086.56,1287.92,-7.74
2024,12,Cabbage,1162.33,1011.79,6.97
2013,1,Carrot (Local),1333.55,1600.25,-2.66
2013,2,Carrot (Local),1458.04,1623.57,9.33
2013,3,Carrot (Local),1471.67,1221.61,0.93
2013,4,Carrot (Local),1342.9,1475.78,-8.75
2013,5,Carrot (Local),1417.16,1568.5,5.53
2013,6,Carrot (Local),1322.56,1522.07,-6.68
2013,7,Carrot (Local),1437.65,1681.48,8.7
2013,8,Carrot (Local),1313.49,1413.6,-8.64
2013,9,Carrot (Local),1430.43,1239.96,8.9
2013,10,Carrot (Local),1465.77,1715.89,2.47
2013,11,Carrot (Local),1347.6,1336.65,-8.06
2013,12,Carrot (Local),1293.34,1315.38,-4.03
2014,1,Carrot (Local),1253.39,1210.96,-3.09
2014,2,Carrot (Local),1237.13,1413.38,-1.3
2014,3,Carrot (Local),1202.09,1272.01,-2.83
2014,4,Carrot (Local),1092.02,920.3,-9.16
2014,5,Carrot (Local),1046.63,911.5,-4.16
2014,6,Carrot (Local),1007.3,1041.84,-3.76
2014,7,Carrot (Local),1082.16,1128.27,7.43
2014,8,Carrot (Local),1073.18,1014.5,-0.83
2014,9,Carrot (Local),1034.02,863.87,-3.65
2014,10,Carrot (Local),1053.98,1035.8,1.93
2014,11,Carrot (Local),953.14,878.28,-9.57
2014,12,Carrot (Local),1019.78,974.72,6.99
2015,1,Carrot (Local),1044.02,1119.61,2.38
2015,2,Carrot (Local),1060.04,1124.83,1.53
2015,3,Carrot (Local),998.49,1159.11,-5.81
2015,4,Carrot (Local),1027.1,1089.88,2.87
2015,5,Carrot (Local),1083.12,1219.05,5.45
2015,6,Carrot (Local),994.37,1150.82,-8.19
2015,7,Carrot (Local),1000.1,833.95,0.58
2015,8,Carrot (Local),954.1,1140.69,-4.6
2015,9,Carrot (Local),1016.59,860.18,6.55
2015,10,Carrot (Local),990.83,1026.42,-2.53
2015,11,Carrot (Local),1059.2,1118.32,6.9
2015,12,Carrot (Local),1107.19,1319.79,4.53
2016,1,Carrot (Local),1128.68,1200.1,1.94
2016,2,Carrot (Local),1021.59,1012.58,-9.49
2016,3,Carrot (Local),920.61,823.62,-9.88
2016,4,Carrot (Local),867.44,878.96,-5.78
2016,5,Carrot (Local),921.63,1058.12,6.25
2016,6,Carrot (Local),1003.1,1172.23,8.84
2016,7,Carrot (Local),1074.37,988.11,7.11
2016,8,Carrot (Local),986.59,873.24,-8.17
2016,9,Carrot (Local),944.96,815.67,-4.22
2016,10,Carrot (Local),871.05,935.21,-7.82
2016,11,Carrot (Local),901.38,1060.72,3.48
2016,12,Carrot (Local),986.85,997.64,9.48
2017,1,Carrot (Local),915.38,836.15,-7.24
2017,2,Carrot (Local),957.82,1073.86,4.64
2017,3,Carrot (Local),899.98,723.89,-6.04
2017,4,Carrot (Local),952.17,830.77,5.8
2017,5,Carrot (Local),884.89,1044.15,-7.07
2017,6,Carrot (Local),944.09,894.6,6.69
2017,7,Carrot (Local),900.4,843.68,-4.63
2017,8,Carrot (Local),980.65,879.77,8.91
2017,9,Carrot (Local),1064.55,1138.73,8.56
2017,10,Carrot (Local),1160.09,967.75,8.97
2017,11,Carrot (Local),1207.08,1365.74,4.05
2017,12,Carrot (Local),1113.08,963.64,-7.79
2018,1,Carrot (Local),1141.34,1055.62,2.54
2018,2,Carrot (Local),1112.5,1094.87,-2.53
2018,3,Carrot (Local),1144.38,1116.24,2.87
2018,4,Carrot (Local),1208.37,1371.25,5.59
2018,5,Carrot (Local),1196.85,1326.39,-0.95
2018,6,Carrot (Local),1118.99,1098.5,-6.51
2018,7,Carrot (Local),1037.97,918.18,-7.24
2018,8,Carrot (Local),1123.51,1103.54,8.24
2018,9,Carrot (Local),1165.61,1246.92,3.75
2018,10,Carrot (Local),1080.41,1027.74,-7.31
2018,11,Carrot (Local),1116.3,952.09,3.32
2018,12,Carrot (Local),1037.32,937.41,-7.08
2019,1,Carrot (Local),1122.97,1295.63,8.26
2019,2,Carrot (Local),1062.87,1259.33,-5.35
2019,3,Carrot (Local),1126.07,1314.02,5.95
2019,4,Carrot (Local),1132.67,1113.21,0.59
2019,5,Carrot (Local),1164.16,1117.01,2.78
2019,6,Carrot (Local),1263.99,1180.41,8.58
2019,7,Carrot (Local),1259.33,1320.29,-0.37
2019,8,Carrot (Local),1134.3,1064.64,-9.93
2019,9,Carrot (Local),1155.0,1187.05,1.83
2019,10,Carrot (Local),1138.71,1094.29,-1.41
2019,11,Carrot (Local),1140.18,1331.35,0.13
2019,12,Carrot (Local),1187.75,1386.21,4.17
2020,1,Carrot (Local),1077.99,990.54,-9.24
2020,2,Carrot (Local),1140.95,976.14,5.84
2020,3,Carrot (Local),1166.29,1283.26,2.22
2020,4,Carrot (Local),1181.01,1093.35,1.26
2020,5,Carrot (Local),1184.71,1383.78,0.31
2020,6,Carrot (Local),1202.13,1420.66,1.47
2020,7,Carrot (Local),1110.05,1005.4,-7.66
2020,8,Carrot (Local),1099.48,1264.61,-0.95
2020,9,Carrot (Local),1119.62,1138.52,1.83
2020,10,Carrot (Local),1023.96,1189.91,-8.54
2020,11,Carrot (Local),982.0,975.03,-4.1
2020,12,Carrot (Local),888.45,903.61,-9.53
2021,1,Carrot (Local),849.89,940.8,-4.34
2021,2,Carrot (Local),833.04,890.58,-1.98
2021,3,Carrot (Local),870.39,834.46,4.48
2021,4,Carrot (Local),818.35,810.19,-5.98
2021,5,Carrot (Local),842.09,751.26,2.9
2021,6,Carrot (Local),815.75,976.61,-3.13
2021,7,Carrot (Local),749.67,812.53,-8.1
2021,8,Carrot (Local),684.84,579.18,-8.65
2021,9,Carrot (Local),629.13,584.49,-8.14
2021,10,Carrot (Local),643.42,546.92,2.27
2021,11,Carrot (Local),690.69,651.22,7.35
2021,12,Carrot (Local),707.95,567.77,2.5
2022,1,Carrot (Local),729.32,852.52,3.02
2022,2,Carrot (Local),729.95,875.36,0.09
2022,3,Carrot (Local),691.78,661.74,-5.23
2022,4,Carrot (Local),701.9,681.63,1.46
2022,5,Carrot (Local),761.3,656.94,8.46
2022,6,Carrot (Local),823.34,816.01,8.15
2022,7,Carrot (Local),781.06,668.38,-5.14
2022,8,Carrot (Local),838.08,724.26,7.3
2022,9,Carrot (Local),920.51,1099.08,9.84
2022,10,Carrot (Local),966.0,1096.96,4.94
2022,11,Carrot (Local),991.97,951.69,2.69
2022,12,Carrot (Local),938.26,805.64,-5.41
2023,1,Carrot (Local),965.3,882.22,2.88
2023,2,Carrot (Local),959.19,807.64,-0.63
2023,3,Carrot (Local),983.67,1088.75,2.55
2023,4,Carrot (Local),890.24,977.72,-9.5
2023,5,Carrot (Local),812.66,791.86,-8.71
2023,6,Carrot (Local),754.52,858.68,-7.15
2023,7,Carrot (Local),718.87,690.41,-4.72
2023,8,Carrot (Local),767.44,825.33,6.76
2023,9,Carrot (Local),827.27,735.98,7.8
2023,10,Carrot (Local),790.96,946.31,-4.39
2023,11,Carrot (Local),776.86,924.89,-1.78
2023,12,Carrot (Local),834.67,788.43,7.44
2024,1,Carrot (Local),789.89,664.79,-5.36
2024,2,Carrot (Local),795.98,868.46,0.77
2024,3,Carrot (Local),829.6,778.0,4.22
2024,4,Carrot (Local),902.96,1045.82,8.84
2024,5,Carrot (Local),943.81,1118.42,4.52
2024,6,Carrot (Local),921.2,999.99,-2.4
2024,7,Carrot (Local),872.38,805.91,-5.3
2024,8,Carrot (Local),841.68,913.92,-3.52
2024,9,Carrot (Local),806.43,838.54,-4.19
2024,10,Carrot (Local),730.54,679.32,-9.41
2024,11,Carrot (Local),677.24,658.83,-7.3
2024,12,Carrot (Local),728.78,595.16,7.61
2013,1,Brinjal,1324.2,1340.09,-3.62
2013,2,Brinjal,1260.33,1233.88,-4.82
2013,3,Brinjal,1194.42,1139.72,-5.23
2013,4,Brinjal,1164.89,1255.02,-2.47
2013,5,Brinjal,1164.38,1061.45,-0.04
2013,6,Brinjal,1189.56,953.5,2.16
2013,7,Brinjal,1200.59,1304.68,0.93
2013,8,Brinjal,1169.38,958.86,-2.6
2013,9,Brinjal,1159.96,1253.89,-0.81
2013,10,Brinjal,1048.77,893.58,-9.59
2013,11,Brinjal,1003.54,1151.2,-4.31
2013,12,Brinjal,944.67,859.42,-5.87
2014,1,Brinjal,889.18,719.76,-5.87
2014,2,Brinjal,896.62,854.36,0.84
2014,3,Brinjal,863.1,927.71,-3.74
2014,4,Brinjal,808.29,837.5,-6.35
2014,5,Brinjal,871.96,918.24,7.88
2014,6,Brinjal,947.88,1015.17,8.71
2014,7,Brinjal,939.48,880.51,-0.89
2014,8,Brinjal,912.5,945.61,-2.87
2014,9,Brinjal,977.78,1091.81,7.15
2014,10,Brinjal,1016.22,918.4,3.93
2014,11,Brinjal,1074.28,1283.09,5.71
2014,12,Brinjal,1147.09,1208.44,6.78
2015,1,Brinjal,1154.33,1003.23,0.63
2015,2,Brinjal,1221.4,1085.05,5.81
2015,3,Brinjal,1342.48,1337.37,9.91
2015,4,Brinjal,1442.72,1432.68,7.47
2015,5,Brinjal,1574.03,1356.32,9.1
2015,6,Brinjal,1529.29,1720.64,-2.84
2015,7,Brinjal,1601.9,1789.27,4.75
2015,8,Brinjal,1532.31,1637.6,-4.34
2015,9,Brinjal,1596.03,1506.09,4.16
2015,10,Brinjal,1536.8,1276.05,-3.71
2015,11,Brinjal,1415.11,1398.78,-7.92
2015,12,Brinjal,1531.52,1823.29,8.23
2016,1,Brinjal,1448.06,1567.29,-5.45
2016,2,Brinjal,1379.51,1292.84,-4.73
2016,3,Brinjal,1355.74,1095.1,-1.72
2016,4,Brinjal,1439.0,1643.22,6.14
2016,5,Brinjal,1484.59,1312.11,3.17
2016,6,Brinjal,1459.9,1243.48,-1.66
2016,7,Brinjal,1578.36,1684.96,8.11
2016,8,Brinjal,1611.54,1512.27,2.1
2016,9,Brinjal,1589.56,1514.36,-1.36
2016,10,Brinjal,1638.07,1595.47,3.05
2016,11,Brinjal,1655.57,1566.03,1.07
2016,12,Brinjal,1791.59,1905.55,8.22
2017,1,Brinjal,1890.98,2071.08,5.55
2017,2,Brinjal,1758.48,1803.39,-7.01
2017,3,Brinjal,1795.08,1867.03,2.08
2017,4,Brinjal,1728.23,1655.96,-3.72
2017,5,Brinjal,1563.57,1852.92,-9.53
2017,6,Brinjal,1586.91,1663.96,1.49
2017,7,Brinjal,1706.75,1926.23,7.55
2017,8,Brinjal,1596.24,1875.83,-6.48
2017,9,Brinjal,1620.92,1676.24,1.55
2017,10,Brinjal,1781.74,2120.62,9.92
2017,11,Brinjal,1957.8,2274.4,9.88
2017,12,Brinjal,1990.74,2350.46,1.68
2018,1,Brinjal,2162.73,2334.2,8.64
2018,2,Brinjal,2041.38,1947.15,-5.61
2018,3,Brinjal,1838.66,2067.73,-9.93
2018,4,Brinjal,1701.49,1444.3,-7.46
2018,5,Brinjal,1729.72,1644.4,1.66
2018,6,Brinjal,1656.21,1645.86,-4.25
2018,7,Brinjal,1502.06,1770.4,-9.31
2018,8,Brinjal,1411.02,1390.42,-6.06
2018,9,Brinjal,1467.22,1491.49,3.98
2018,10,Brinjal,1400.31,1206.37,-4.56
2018,11,Brinjal,1358.19,1514.98,-3.01
2018,12,Brinjal,1301.41,1233.93,-4.18
2019,1,Brinjal,1259.08,1423.68,-3.25
2019,2,Brinjal,1230.33,1172.53,-2.28
2019,3,Brinjal,1234.06,1134.9,0.3
2019,4,Brinjal,1290.92,1368.27,4.61
2019,5,Brinjal,1208.2,1202.84,-6.41
2019,6,Brinjal,1183.69,1033.9,-2.03
2019,7,Brinjal,1214.29,1030.59,2.59
2019,8,Brinjal,1189.42,1022.71,-2.05
2019,9,Brinjal,1075.31,1132.47,-9.59
2019,10,Brinjal,1084.99,1029.74,0.9
2019,11,Brinjal,1161.9,1184.36,7.09
2019,12,Brinjal,1164.36,1309.42,0.21
2020,1,Brinjal,1227.49,1424.63,5.42
2020,2,Brinjal,1330.83,1520.69,8.42
2020,3,Brinjal,1342.21,1484.83,0.86
2020,4,Brinjal,1435.06,1428.89,6.92
2020,5,Brinjal,1487.75,1345.41,3.67
2020,6,Brinjal,1385.79,1230.03,-6.85
2020,7,Brinjal,1297.14,1550.46,-6.4
2020,8,Brinjal,1360.78,1512.35,4.91
2020,9,Brinjal,1317.18,1199.53,-3.2
2020,10,Brinjal,1200.07,1269.61,-8.89
2020,11,Brinjal,1310.83,1509.24,9.23
2020,12,Brinjal,1194.32,1143.71,-8.89
2021,1,Brinjal,1232.64,1147.31,3.21
2021,2,Brinjal,1293.91,1086.72,4.97
2021,3,Brinjal,1218.76,1314.57,-5.81
2021,4,Brinjal,1197.39,1096.69,-1.75
2021,5,Brinjal,1254.45,1428.96,4.77
2021,6,Brinjal,1234.33,1027.89,-1.6
2021,7,Brinjal,1146.62,1089.95,-7.11
2021,8,Brinjal,1040.55,1147.48,-9.25
2021,9,Brinjal,1069.57,1018.04,2.79
2021,10,Brinjal,1102.3,881.94,3.06
2021,11,Brinjal,1106.15,963.23,0.35
2021,12,Brinjal,1004.49,1123.48,-9.19
2022,1,Brinjal,1014.83,948.09,1.03
2022,2,Brinjal,950.0,988.26,-6.39
2022,3,Brinjal,996.52,1054.8,4.9
2022,4,Brinjal,978.34,897.2,-1.82
2022,5,Brinjal,947.82,789.26,-3.12
2022,6,Brinjal,1031.72,943.23,8.85
2022,7,Brinjal,958.23,1040.38,-7.12
2022,8,Brinjal,1032.28,1126.76,7.73
2022,9,Brinjal,932.33,878.25,-9.68
2022,10,Brinjal,1011.09,978.27,8.45
2022,11,Brinjal,1073.73,901.43,6.2
2022,12,Brinjal,1020.65,861.38,-4.94
2023,1,Brinjal,1097.19,1012.04,7.5
2023,2,Brinjal,1143.11,1115.29,4.18
2023,3,Brinjal,1187.54,1399.97,3.89
2023,4,Brinjal,1237.06,1143.62,4.17
2023,5,Brinjal,1269.19,1336.23,2.6
2023,6,Brinjal,1158.75,1044.08,-8.7
2023,7,Brinjal,1099.58,970.23,-5.11
2023,8,Brinjal,1079.63,1146.07,-1.81
2023,9,Brinjal,1004.06,1133.26,-7.0
2023,10,Brinjal,1068.59,888.5,6.43
2023,11,Brinjal,1155.42,1297.91,8.13
2023,12,Brinjal,1046.35,1246.76,-9.44
2024,1,Brinjal,964.58,851.04,-7.81
2024,2,Brinjal,909.1,1007.37,-5.75
2024,3,Brinjal,934.69,838.12,2.81
2024,4,Brinjal,855.92,850.52,-8.43
2024,5,Brinjal,858.16,890.23,0.26
2024,6,Brinjal,776.26,833.91,-9.54
2024,7,Brinjal,762.12,627.31,-1.82
2024,8,Brinjal,838.03,877.94,9.96
2024,9,Brinjal,910.4,835.25,8.64
2024,10,Brinjal,947.6,932.31,4.09
2024,11,Brinjal,956.85,978.72,0.98
2024,12,Brinjal,956.7,913.51,-0.02
2013,1,Cabbage (Local),1476.29,1310.33,7.29
2013,2,Cabbage (Local),1414.84,1194.61,-4.16
2013,3,Cabbage (Local),1531.46,1483.18,8.24
2013,4,Cabbage (Local),1381.71,1441.77,-9.78
2013,5,Cabbage (Local),1306.67,1072.72,-5.43
2013,6,Cabbage (Local),1208.65,1112.6,-7.5
2013,7,Cabbage (Local),1153.6,1160.34,-4.56
2013,8,Cabbage (Local),1228.41,1205.79,6.48
2013,9,Cabbage (Local),1141.73,1021.29,-7.06
2013,10,Cabbage (Local),1102.39,967.15,-3.45
2013,11,Cabbage (Local),1203.37,1061.11,9.16
2013,12,Cabbage (Local),1290.78,1341.25,7.26
2014,1,Cabbage (Local),1321.08,1509.6,2.35
2014,2,Cabbage (Local),1320.19,1262.43,-0.07
2014,3,Cabbage (Local),1340.06,1236.45,1.51
2014,4,Cabbage (Local),1343.69,1084.15,0.27
2014,5,Cabbage (Local),1402.54,1384.23,4.38
2014,6,Cabbage (Local),1493.58,1385.49,6.49
2014,7,Cabbage (Local),1576.4,1405.64,5.54
2014,8,Cabbage (Local),1428.2,1602.25,-9.4
2014,9,Cabbage (Local),1519.12,1479.11,6.37
2014,10,Cabbage (Local),1400.3,1643.7,-7.82
2014,11,Cabbage (Local),1295.02,1138.33,-7.52
2014,12,Cabbage (Local),1227.69,1462.79,-5.2
2015,1,Cabbage (Local),1145.53,923.27,-6.69
2015,2,Cabbage (Local),1095.54,964.72,-4.36
2015,3,Cabbage (Local),1083.13,1216.14,-1.13
2015,4,Cabbage (Local),1052.45,911.46,-2.83
2015,5,Cabbage (Local),1019.88,1100.42,-3.09
2015,6,Cabbage (Local),1027.85,1196.98,0.78
2015,7,Cabbage (Local),1090.09,959.11,6.06
2015,8,Cabbage (Local),1090.51,1024.25,0.04
2015,9,Cabbage (Local),1009.19,810.35,-7.46
2015,10,Cabbage (Local),1021.1,910.9,1.18
2015,11,Cabbage (Local),948.39,971.89,-7.12
2015,12,Cabbage (Local),916.0,1008.28,-3.41
2016,1,Cabbage (Local),899.29,909.75,-1.82
2016,2,Cabbage (Local),841.9,845.35,-6.38
2016,3,Cabbage (Local),767.18,850.53,-8.88
2016,4,Cabbage (Local),810.74,762.75,5.68
2016,5,Cabbage (Local),828.21,697.98,2.15
2016,6,Cabbage (Local),756.23,646.74,-8.69
2016,7,Cabbage (Local),763.75,711.51,1.0
2016,8,Cabbage (Local),813.71,699.91,6.54
2016,9,Cabbage (Local),762.07,646.99,-6.35
2016,10,Cabbage (Local),788.93,940.17,3.52
2016,11,Cabbage (Local),766.53,714.5,-2.84
2016,12,Cabbage (Local),780.78,880.28,1.86
2017,1,Cabbage (Local),750.23,787.08,-3.91
2017,2,Cabbage (Local),695.55,618.91,-7.29
2017,3,Cabbage (Local),729.81,863.0,4.92
2017,4,Cabbage (Local),726.82,634.29,-0.41
2017,5,Cabbage (Local),662.99,559.7,-8.78
2017,6,Cabbage (Local),683.7,811.97,3.12
2017,7,Cabbage (Local),745.35,645.9,9.02
2017,8,Cabbage (Local),690.96,581.82,-7.3
2017,9,Cabbage (Local),685.28,655.87,-0.82
2017,10,Cabbage (Local),703.36,832.87,2.64
2017,11,Cabbage (Local),683.84,576.81,-2.78
2017,12,Cabbage (Local),715.58,631.02,4.64
2018,1,Cabbage (Local),651.44,615.83,-8.96
2018,2,Cabbage (Local),686.31,646.22,5.35
2018,3,Cabbage (Local),691.99,685.27,0.83
2018,4,Cabbage (Local),697.97,636.78,0.86
2018,5,Cabbage (Local),697.9,657.6,-0.01
2018,6,Cabbage (Local),713.92,732.22,2.3
2018,7,Cabbage (Local),746.29,678.72,4.53
2018,8,Cabbage (Local),687.05,737.33,-7.94
2018,9,Cabbage (Local),725.01,748.26,5.53
2018,10,Cabbage (Local),776.6,900.9,7.11
2018,11,Cabbage (Local),761.48,872.55,-1.95
2018,12,Cabbage (Local),810.4,720.74,6.42
2019,1,Cabbage (Local),803.59,740.91,-0.84
2019,2,Cabbage (Local),810.41,667.71,0.85
2019,3,Cabbage (Local),822.71,966.43,1.52
2019,4,Cabbage (Local),823.42,779.86,0.09
2019,5,Cabbage (Local),816.99,977.77,-0.78
2019,6,Cabbage (Local),859.17,756.17,5.16
2019,7,Cabbage (Local),944.2,967.63,9.9
2019,8,Cabbage (Local),860.79,913.61,-8.83
2019,9,Cabbage (Local),911.96,842.15,5.94
2019,10,Cabbage (Local),901.32,974.22,-1.17
2019,11,Cabbage (Local),886.54,888.96,-1.64
2019,12,Cabbage (Local),843.05,685.08,-4.91
2020,1,Cabbage (Local),872.45,1025.16,3.49
2020,2,Cabbage (Local),862.82,779.79,-1.1
2020,3,Cabbage (Local),928.7,967.41,7.64
2020,4,Cabbage (Local),1014.41,1061.16,9.23
2020,5,Cabbage (Local),988.22,951.29,-2.58
2020,6,Cabbage (Local),1013.37,1033.64,2.54
2020,7,Cabbage (Local),945.5,1098.6,-6.7
2020,8,Cabbage (Local),894.29,902.19,-5.42
2020,9,Cabbage (Local),952.9,1012.32,6.55
2020,10,Cabbage (Local),895.99,835.22,-5.97
2020,11,Cabbage (Local),869.84,910.86,-2.92
2020,12,Cabbage (Local),932.1,875.1,7.16
2021,1,Cabbage (Local),908.5,968.77,-2.53
2021,2,Cabbage (Local),843.52,1000.23,-7.15
2021,3,Cabbage (Local),878.31,793.78,4.12
2021,4,Cabbage (Local),957.76,1027.32,9.05
2021,5,Cabbage (Local),956.64,1006.29,-0.12
2021,6,Cabbage (Local),951.6,970.31,-0.53
2021,7,Cabbage (Local),858.74,873.42,-9.76
2021,8,Cabbage (Local),780.01,923.18,-9.17
2021,9,Cabbage (Local),719.62,748.09,-7.74
2021,10,Cabbage (Local),781.44,815.14,8.59
2021,11,Cabbage (Local),728.48,687.3,-6.78
2021,12,Cabbage (Local),710.25,687.77,-2.5
2022,1,Cabbage (Local),760.25,703.93,7.04
2022,2,Cabbage (Local),686.09,630.15,-9.76
2022,3,Cabbage (Local),677.53,753.85,-1.25
2022,4,Cabbage (Local),733.67,790.77,8.29
2022,5,Cabbage (Local),697.28,646.88,-4.96
2022,6,Cabbage (Local),641.73,759.43,-7.97
2022,7,Cabbage (Local),689.39,777.55,7.43
2022,8,Cabbage (Local),625.4,558.01,-9.28
2022,9,Cabbage (Local),573.4,501.95,-8.31
2022,10,Cabbage (Local),602.75,487.69,5.12
2022,11,Cabbage (Local),579.39,511.83,-3.88
2022,12,Cabbage (Local),564.48,544.77,-2.57
2023,1,Cabbage (Local),525.44,447.45,-6.92
2023,2,Cabbage (Local),506.47,513.13,-3.61
2023,3,Cabbage (Local),496.25,495.95,-2.02
2023,4,Cabbage (Local),510.63,438.21,2.9
2023,5,Cabbage (Local),525.87,526.13,2.98
2023,6,Cabbage (Local),494.63,512.73,-5.94
2023,7,Cabbage (Local),469.55,421.76,-5.07
2023,8,Cabbage (Local),477.38,483.18,1.67
2023,9,Cabbage (Local),491.06,486.29,2.87
2023,10,Cabbage (Local),518.24,604.97,5.53
2023,11,Cabbage (Local),525.13,530.28,1.33
2023,12,Cabbage (Local),509.4,600.37,-2.99
2024,1,Cabbage (Local),545.36,574.71,7.06
2024,2,Cabbage (Local),522.97,418.96,-4.11
2024,3,Cabbage (Local),525.73,602.82,0.53
2024,4,Cabbage (Local),490.75,441.55,-6.65
2024,5,Cabbage (Local),500.78,502.71,2.04
2024,6,Cabbage (Local),486.38,497.16,-2.88
2024,7,Cabbage (Local),468.47,459.43,-3.68
2024,8,Cabbage (Local),467.87,487.54,-0.13
2024,9,Cabbage (Local),433.36,368.71,-7.38
