State,Commodity,Year,Min_Price ,Max_Price,Avg_Price,Min_Price
Maharashtra,Jackfruit Seed,2017,21.15,44.41,34.56,
Maharashtra,Yam,2017,35.05,61.3,59.47,
Maharashtra,Colocasia,2017,16.05,40.3,28.61,
Maharashtra,Elephant Foot Yam,2017,33.52,60.27,36.91,
Maharashtra,Tomato,2018,33.28,38.02,35.67,
Maharashtra,Onion,2018,16.55,29.63,20.96,
Maharashtra,Potato,2018,26.47,34.97,31.65,
Maharashtra,Carrot,2018,11.09,33.83,21.79,
Maharashtra,Cabbage,2018,26.03,41.04,34.46,
Maharashtra,Cauliflower,2018,25.88,53.69,42.0,
Maharashtra,Spinach,2018,36.03,51.76,51.44,
Maharashtra,Broccoli,2018,27.8,30.99,28.75,
Maharashtra,Pumpkin,2018,16.88,45.63,39.18,
Maharashtra,Capsicum,2018,18.69,25.15,20.01,
Maharashtra,Radish,2018,23.89,39.94,39.05,
Maharashtra,Beetroot,2018,35.43,61.33,51.68,
Maharashtra,Brinjal,2018,12.56,35.86,23.87,
Maharashtra,Ladyfinger,2018,15.92,31.58,21.91,
Maharashtra,Green Peas,2018,38.67,58.98,43.12,
Maharashtra,Cucumber,2018,26.1,38.66,31.62,
Maharashtra,Garlic,2018,10.03,23.03,10.59,
Maharashtra,Ginger,2018,13.92,22.74,17.16,
Maharashtra,Mushroom,2018,17.86,33.77,25.13,
Maharashtra,Chili,2018,33.37,52.22,50.45,
Maharashtra,Bitter Gourd,2018,35.89,40.87,38.49,
Maharashtra,Bottle Gourd,2018,13.25,24.13,18.22,
Maharashtra,Ash Gourd,2018,35.79,42.34,39.77,
Maharashtra,Drumstick,2018,36.85,41.94,39.6,
Maharashtra,Fenugreek Leaves,2018,28.88,44.5,29.49,
Maharashtra,Coriander,2018,35.52,44.55,35.88,
Maharashtra,Mint,2018,18.22,23.61,23.23,
Maharashtra,Spring Onion,2018,21.07,29.48,26.77,
Maharashtra,Turnip,2018,21.83,28.22,22.72,
Maharashtra,Sweet Corn,2018,16.18,34.22,23.31,
Maharashtra,Zucchini,2018,17.41,44.68,34.16,
Maharashtra,Celery,2018,11.91,27.56,14.5,
Maharashtra,Leeks,2018,16.77,42.68,23.76,
Maharashtra,Parsley,2018,33.22,51.93,46.58,
Maharashtra,Curry Leaves,2018,31.64,50.45,46.79,
Maharashtra,Red Cabbage,2018,11.23,23.37,22.94,
Maharashtra,Lettuce,2018,21.67,41.48,41.44,
Maharashtra,Kohlrabi,2018,26.89,28.37,27.75,
Maharashtra,Snake Gourd,2018,38.84,42.13,39.28,
Maharashtra,Ivy Gourd,2018,28.25,48.01,33.34,
Maharashtra,Cluster Beans,2018,11.67,31.99,26.0,
Maharashtra,French Beans,2018,13.52,34.46,29.59,
Maharashtra,Broad Beans,2018,32.51,40.48,38.45,
Maharashtra,Soybean,2018,25.53,40.77,37.3,
Maharashtra,Mustard Leaves,2018,19.43,38.01,28.05,
Maharashtra,Tapioca,2018,22.07,35.63,24.22,
Maharashtra,Jackfruit Seed,2018,25.99,45.48,32.63,
Maharashtra,Yam,2018,16.07,33.9,29.21,
Maharashtra,Colocasia,2018,20.87,31.04,21.99,
Maharashtra,Elephant Foot Yam,2018,24.03,27.17,25.62,
Maharashtra,Tomato,2019,24.35,47.65,39.27,
Maharashtra,Onion,2019,33.13,49.38,47.72,
Maharashtra,Potato,2019,13.69,35.53,17.37,
Maharashtra,Carrot,2019,20.26,32.53,26.8,
Maharashtra,Cabbage,2019,26.43,54.51,35.39,
Maharashtra,Cauliflower,2019,14.08,17.95,15.1,
Maharashtra,Spinach,2019,17.19,35.94,27.96,
Maharashtra,Broccoli,2019,26.92,30.85,28.95,
Maharashtra,Pumpkin,2019,26.68,29.09,28.47,
Maharashtra,Capsicum,2019,34.74,57.86,37.93,
Maharashtra,Radish,2019,34.19,52.39,34.31,
Maharashtra,Beetroot,2019,37.69,47.89,44.43,
Maharashtra,Brinjal,2019,30.58,40.88,31.93,
Maharashtra,Ladyfinger,2019,35.05,61.67,58.38,
Maharashtra,Green Peas,2019,35.1,41.03,36.95,
Maharashtra,Cucumber,2019,37.2,53.85,40.42,
Maharashtra,Garlic,2019,10.11,10.67,10.44,
Maharashtra,Ginger,2019,13.86,20.62,18.65,
Maharashtra,Mushroom,2019,25.05,32.01,31.3,
Maharashtra,Chili,2019,38.12,39.41,39.04,
Maharashtra,Bitter Gourd,2019,37.42,52.47,43.28,
Maharashtra,Bottle Gourd,2019,34.26,43.5,39.7,
Maharashtra,Ash Gourd,2019,28.48,36.97,31.75,
Maharashtra,Drumstick,2019,30.51,31.42,31.01,
Maharashtra,Fenugreek Leaves,2019,32.05,52.11,32.08,
Maharashtra,Coriander,2019,26.2,38.07,32.47,
Maharashtra,Mint,2019,30.05,56.43,39.2,
Maharashtra,Spring Onion,2019,18.95,22.64,19.36,
Maharashtra,Turnip,2019,25.77,52.22,37.94,
Maharashtra,Sweet Corn,2019,14.85,40.76,23.11,
Maharashtra,Zucchini,2019,15.02,44.4,23.02,
Maharashtra,Celery,2019,14.31,39.65,31.78,
Maharashtra,Leeks,2019,15.66,22.74,22.08,
Maharashtra,Parsley,2019,22.24,34.75,31.15,
Maharashtra,Curry Leaves,2019,16.13,36.63,19.24,
Maharashtra,Red Cabbage,2019,19.96,21.39,20.1,
Maharashtra,Lettuce,2019,17.25,47.08,31.59,
Maharashtra,Kohlrabi,2019,32.05,44.05,32.68,
Maharashtra,Snake Gourd,2019,37.13,46.93,38.62,
Maharashtra,Ivy Gourd,2019,23.69,49.16,32.61,
Maharashtra,Cluster Beans,2019,10.66,12.0,12.0,
Maharashtra,French Beans,2019,20.13,44.11,43.0,
Maharashtra,Broad Beans,2019,26.76,39.04,38.3,
Maharashtra,Soybean,2019,25.56,40.7,38.49,
Maharashtra,Mustard Leaves,2019,19.17,20.25,20.15,
Maharashtra,Tapioca,2019,15.02,34.07,26.56,
Maharashtra,Jackfruit Seed,2019,35.59,47.03,37.02,
Maharashtra,Yam,2019,36.76,51.72,49.87,
Maharashtra,Colocasia,2019,20.17,27.71,26.47,
Maharashtra,Elephant Foot Yam,2019,14.42,31.8,28.41,
Maharashtra,Tomato,2020,12.78,23.57,23.13,
Maharashtra,Onion,2020,25.18,27.77,26.6,
Maharashtra,Potato,2020,39.61,47.4,46.21,
Maharashtra,Carrot,2020,36.02,50.79,46.18,
Maharashtra,Cabbage,2020,16.51,44.13,17.49,
Maharashtra,Cauliflower,2020,12.7,16.2,15.24,
Maharashtra,Spinach,2020,24.72,46.09,30.84,
Maharashtra,Broccoli,2020,20.88,36.55,24.2,
Maharashtra,Pumpkin,2020,37.48,41.97,38.8,
Maharashtra,Capsicum,2020,10.07,31.85,27.51,
Maharashtra,Radish,2020,26.62,26.87,26.83,
Maharashtra,Beetroot,2020,20.68,49.36,31.8,
Maharashtra,Brinjal,2020,25.04,27.9,25.79,
Maharashtra,Ladyfinger,2020,31.95,48.27,33.04,
Maharashtra,Green Peas,2020,19.41,35.53,24.9,
Maharashtra,Cucumber,2020,38.37,48.69,42.31,
Maharashtra,Garlic,2020,26.91,27.37,27.2,
Maharashtra,Ginger,2020,18.03,46.31,26.06,
Maharashtra,Mushroom,2020,30.77,46.76,46.41,
Maharashtra,Chili,2020,21.79,30.43,26.58,
Maharashtra,Bitter Gourd,2020,32.73,51.55,32.79,
Maharashtra,Bottle Gourd,2020,38.37,43.22,42.33,
Maharashtra,Ash Gourd,2020,26.51,53.91,40.82,
Maharashtra,Drumstick,2020,31.14,61.08,57.95,
Maharashtra,Fenugreek Leaves,2020,14.32,23.19,20.28,
Maharashtra,Coriander,2020,29.22,36.53,30.58,
Maharashtra,Mint,2020,20.75,25.64,21.03,
Maharashtra,Spring Onion,2020,20.69,37.01,32.87,
Maharashtra,Turnip,2020,38.72,55.29,40.26,
Maharashtra,Sweet Corn,2020,12.24,25.63,18.61,
Maharashtra,Zucchini,2020,33.65,38.95,36.99,
Maharashtra,Celery,2020,28.93,41.81,35.69,
Maharashtra,Leeks,2020,33.3,54.17,37.48,
Maharashtra,Parsley,2020,13.59,23.77,21.35,
Maharashtra,Curry Leaves,2020,21.83,32.32,31.89,
Maharashtra,Red Cabbage,2020,10.81,22.71,16.67,
Maharashtra,Lettuce,2020,35.23,54.34,53.21,
Maharashtra,Kohlrabi,2020,24.08,48.87,45.58,
Maharashtra,Snake Gourd,2020,25.4,50.14,39.32,
Maharashtra,Ivy Gourd,2020,13.6,38.66,37.94,
Maharashtra,Cluster Beans,2020,30.93,54.69,35.74,
Maharashtra,French Beans,2020,27.53,51.3,43.66,
Maharashtra,Broad Beans,2020,22.07,26.08,22.73,
Maharashtra,Soybean,2020,38.86,60.59,43.54,
Maharashtra,Mustard Leaves,2020,30.92,49.76,41.08,
Maharashtra,Tapioca,2020,39.98,52.11,49.33,
Maharashtra,Jackfruit Seed,2020,39.13,43.12,41.61,
Maharashtra,Yam,2020,33.97,49.58,44.63,
Maharashtra,Colocasia,2020,39.14,48.57,43.68,
Maharashtra,Elephant Foot Yam,2020,35.83,58.87,49.67,
Maharashtra,Tomato,2021,29.18,49.37,29.81,
Maharashtra,Onion,2021,25.14,51.84,40.95,
Maharashtra,Potato,2021,12.26,35.67,15.21,
Maharashtra,Carrot,2021,17.47,31.3,19.85,
Maharashtra,Cabbage,2021,21.71,25.66,25.46,
Maharashtra,Cauliflower,2021,19.41,48.88,19.48,
Maharashtra,Spinach,2021,23.85,48.67,32.94,
Maharashtra,Broccoli,2021,39.58,51.33,39.66,
Maharashtra,Pumpkin,2021,35.34,51.54,37.67,
Maharashtra,Capsicum,2021,23.01,29.88,29.6,
Maharashtra,Radish,2021,35.67,64.64,60.33,
Maharashtra,Beetroot,2021,26.04,39.64,32.13,
Maharashtra,Brinjal,2021,18.45,45.07,26.83,
Maharashtra,Ladyfinger,2021,26.23,44.57,42.01,
Maharashtra,Green Peas,2021,34.27,34.71,34.5,
Maharashtra,Cucumber,2021,23.28,38.65,35.89,
Maharashtra,Garlic,2021,11.83,24.82,18.79,
Maharashtra,Ginger,2021,32.09,55.98,44.18,
Maharashtra,Mushroom,2021,12.29,13.23,12.65,
Maharashtra,Chili,2021,16.15,31.44,24.56,
Maharashtra,Bitter Gourd,2021,27.17,51.38,50.99,
Maharashtra,Bottle Gourd,2021,25.81,46.35,26.95,
Maharashtra,Ash Gourd,2021,28.01,43.77,41.34,
Maharashtra,Drumstick,2021,12.92,14.77,14.41,
Maharashtra,Fenugreek Leaves,2021,33.36,54.08,48.02,
Maharashtra,Coriander,2021,11.24,37.63,24.43,
Maharashtra,Mint,2021,14.02,17.4,14.75,
Maharashtra,Spring Onion,2021,14.29,36.22,18.16,
Maharashtra,Turnip,2021,12.07,31.43,25.32,
Maharashtra,Sweet Corn,2021,15.03,15.86,15.47,
Maharashtra,Zucchini,2021,33.88,42.37,36.07,
Maharashtra,Celery,2021,10.31,27.87,19.56,
Maharashtra,Leeks,2021,13.82,17.63,14.24,
Maharashtra,Parsley,2021,39.27,61.29,48.72,
Maharashtra,Curry Leaves,2021,22.23,40.2,25.26,
Maharashtra,Red Cabbage,2021,28.22,43.99,33.71,
Maharashtra,Lettuce,2021,33.56,58.7,53.35,
Maharashtra,Kohlrabi,2021,39.19,55.87,40.92,
Maharashtra,Snake Gourd,2021,15.87,31.33,26.73,
Maharashtra,Ivy Gourd,2021,32.75,55.54,37.47,
Maharashtra,Cluster Beans,2021,24.35,42.11,29.42,
Maharashtra,French Beans,2021,24.1,52.54,36.99,
Maharashtra,Broad Beans,2021,31.76,34.04,33.01,
Maharashtra,Soybean,2021,38.89,65.9,56.51,
Maharashtra,Mustard Leaves,2021,11.34,14.24,12.27,
Maharashtra,Tapioca,2021,26.23,39.46,38.98,
Maharashtra,Jackfruit Seed,2021,37.93,50.63,47.6,
Maharashtra,Yam,2021,38.17,62.22,54.22,
Maharashtra,Colocasia,2021,36.28,51.67,50.63,
Maharashtra,Elephant Foot Yam,2021,33.15,39.54,34.49,
Maharashtra,Tomato,2022,14.27,28.34,24.68,
Maharashtra,Onion,2022,34.03,50.68,47.26,
Maharashtra,Potato,2022,38.59,64.62,46.92,
Maharashtra,Carrot,2022,22.18,48.01,22.58,
Maharashtra,Cabbage,2022,29.95,43.32,39.27,
Maharashtra,Cauliflower,2022,37.81,48.85,42.12,
Maharashtra,Spinach,2022,17.72,38.45,24.68,
Maharashtra,Broccoli,2022,31.18,58.81,55.26,
Maharashtra,Pumpkin,2022,31.06,41.46,38.05,
Maharashtra,Capsicum,2022,18.41,30.83,29.45,
Maharashtra,Radish,2022,16.05,32.57,31.32,
Maharashtra,Beetroot,2022,34.72,38.38,35.2,
Maharashtra,Brinjal,2022,15.13,29.72,25.01,
Maharashtra,Ladyfinger,2022,31.99,49.98,45.43,
Maharashtra,Green Peas,2022,36.88,45.91,43.63,
Maharashtra,Cucumber,2022,17.22,47.03,24.32,
Maharashtra,Garlic,2022,39.32,53.72,50.85,
Maharashtra,Ginger,2022,10.53,39.08,20.92,
Maharashtra,Mushroom,2022,36.85,39.26,37.59,
Maharashtra,Chili,2022,25.52,42.53,36.2,
Maharashtra,Bitter Gourd,2022,14.74,41.67,32.03,
Maharashtra,Bottle Gourd,2022,34.2,50.39,44.9,
Maharashtra,Ash Gourd,2022,19.77,33.25,21.5,
Maharashtra,Drumstick,2022,12.02,18.44,17.07,
Maharashtra,Fenugreek Leaves,2022,16.92,29.26,18.76,
Maharashtra,Coriander,2022,31.12,48.57,39.01,
Maharashtra,Mint,2022,14.55,18.2,17.81,
Maharashtra,Spring Onion,2022,32.93,40.19,39.97,
Maharashtra,Turnip,2022,16.43,29.77,17.22,
Maharashtra,Sweet Corn,2022,24.39,27.13,26.23,
Maharashtra,Zucchini,2022,11.42,20.37,17.68,
Maharashtra,Celery,2022,28.89,58.21,52.11,
Maharashtra,Leeks,2022,39.15,47.88,41.58,
Maharashtra,Parsley,2022,24.52,32.63,26.96,
Maharashtra,Curry Leaves,2022,36.3,47.11,42.15,
Maharashtra,Red Cabbage,2022,22.04,23.79,22.16,
Maharashtra,Lettuce,2022,28.81,36.0,33.59,
Maharashtra,Kohlrabi,2022,14.82,22.28,20.35,
Maharashtra,Snake Gourd,2022,25.42,38.27,26.15,
Maharashtra,Ivy Gourd,2022,38.85,64.06,54.4,
Maharashtra,Cluster Beans,2022,34.07,34.89,34.85,
Maharashtra,French Beans,2022,22.95,27.62,27.12,
Maharashtra,Broad Beans,2022,22.41,43.75,40.13,
Maharashtra,Soybean,2022,12.17,16.12,13.0,
Maharashtra,Mustard Leaves,2022,16.44,42.77,27.74,
Maharashtra,Tapioca,2022,36.25,39.84,37.9,
Maharashtra,Jackfruit Seed,2022,38.85,68.64,64.6,
Maharashtra,Yam,2022,26.07,52.96,34.56,
Maharashtra,Colocasia,2022,10.81,25.23,17.18,
Maharashtra,Elephant Foot Yam,2022,12.1,22.58,19.86,
Maharashtra,Tomato,2023,35.23,53.45,46.15,
Maharashtra,Onion,2023,38.22,64.24,62.96,
Maharashtra,Potato,2023,38.02,60.96,56.61,
Maharashtra,Carrot,2023,36.24,65.9,36.81,
Maharashtra,Cabbage,2023,27.29,39.95,38.69,
Maharashtra,Cauliflower,2023,39.97,60.72,45.01,
Maharashtra,Spinach,2023,10.01,28.46,15.05,
Maharashtra,Broccoli,2023,15.3,45.28,21.23,
Maharashtra,Pumpkin,2023,34.49,51.0,50.79,
Maharashtra,Capsicum,2023,11.33,31.78,25.56,
Maharashtra,Radish,2023,15.92,42.0,25.61,
Maharashtra,Beetroot,2023,36.31,44.95,40.85,
Maharashtra,Brinjal,2023,25.02,40.43,34.48,
Maharashtra,Ladyfinger,2023,36.54,43.53,39.68,
Maharashtra,Green Peas,2023,25.05,25.48,25.13,
Maharashtra,Cucumber,2023,27.69,42.44,41.9,
Maharashtra,Garlic,2023,32.29,61.22,42.81,
Maharashtra,Ginger,2023,29.75,47.71,30.22,
Maharashtra,Mushroom,2023,17.96,34.71,18.8,
Maharashtra,Chili,2023,17.05,18.56,17.31,
Maharashtra,Bitter Gourd,2023,11.04,14.62,12.86,
Maharashtra,Bottle Gourd,2023,25.09,45.05,38.32,
Maharashtra,Ash Gourd,2023,21.95,41.64,31.69,
Maharashtra,Drumstick,2023,38.01,46.16,38.65,
Maharashtra,Fenugreek Leaves,2023,11.57,31.35,29.11,
Maharashtra,Coriander,2023,39.74,62.82,58.75,
Maharashtra,Mint,2023,28.64,33.41,32.97,
Maharashtra,Spring Onion,2023,36.32,56.51,38.22,
Maharashtra,Turnip,2023,26.87,47.67,39.78,
Maharashtra,Sweet Corn,2023,17.1,27.22,24.59,
Maharashtra,Zucchini,2023,17.53,34.3,25.97,
Maharashtra,Celery,2023,19.2,36.61,32.32,
Maharashtra,Leeks,2023,11.34,12.24,11.41,
Maharashtra,Parsley,2023,37.64,38.27,38.24,
Maharashtra,Curry Leaves,2023,19.25,20.87,20.7,
Maharashtra,Red Cabbage,2023,20.73,45.75,31.51,
Maharashtra,Lettuce,2023,15.63,16.9,15.82,
Maharashtra,Kohlrabi,2023,36.28,59.48,42.84,
Maharashtra,Snake Gourd,2023,20.96,27.48,27.33,
Maharashtra,Ivy Gourd,2023,30.67,41.37,37.84,
Maharashtra,Cluster Beans,2023,37.12,49.81,40.49,
Maharashtra,French Beans,2023,28.27,42.1,35.49,
Maharashtra,Broad Beans,2023,30.98,36.35,35.4,
Maharashtra,Soybean,2023,34.05,44.94,41.77,
Maharashtra,Mustard Leaves,2023,13.6,21.66,19.69,
Maharashtra,Tapioca,2023,21.04,50.25,35.36,
Maharashtra,Jackfruit Seed,2023,19.84,47.4,22.33,
Maharashtra,Yam,2023,30.45,37.97,35.17,
Maharashtra,Colocasia,2023,21.38,34.36,33.46,
Maharashtra,Elephant Foot Yam,2023,22.51,41.43,28.95,
Madhya Pradesh,Tomato,2013,23.54,52.6,24.77,
Madhya Pradesh,Onion,2013,35.25,38.14,37.71,
Madhya Pradesh,Potato,2013,16.37,45.85,37.92,
Madhya Pradesh,Carrot,2013,29.47,49.07,47.44,
Madhya Pradesh,Cabbage,2013,11.66,21.73,14.5,
Madhya Pradesh,Cauliflower,2013,29.35,53.38,51.52,
Madhya Pradesh,Spinach,2013,32.08,46.76,44.32,
Madhya Pradesh,Broccoli,2013,26.36,37.52,30.91,
Madhya Pradesh,Pumpkin,2013,11.6,31.15,13.86,
Madhya Pradesh,Capsicum,2013,26.21,44.73,31.67,
Madhya Pradesh,Radish,2013,29.87,58.9,31.88,
Madhya Pradesh,Beetroot,2013,21.54,36.11,30.56,
Madhya Pradesh,Brinjal,2013,33.63,58.43,36.17,
Madhya Pradesh,Ladyfinger,2013,31.74,51.84,40.32,
Madhya Pradesh,Green Peas,2013,23.69,33.68,26.28,
Madhya Pradesh,Cucumber,2013,13.56,31.98,20.2,
Madhya Pradesh,Garlic,2013,24.21,52.7,42.53,
Madhya Pradesh,Ginger,2013,10.77,18.22,15.44,
Madhya Pradesh,Mushroom,2013,12.49,12.63,12.5,
Madhya Pradesh,Chili,2013,12.55,35.88,29.74,
Madhya Pradesh,Bitter Gourd,2013,38.01,39.25,38.69,
Madhya Pradesh,Bottle Gourd,2013,29.71,53.55,51.52,
Madhya Pradesh,Ash Gourd,2013,26.59,51.11,48.66,
Madhya Pradesh,Drumstick,2013,39.13,59.24,54.62,
Madhya Pradesh,Fenugreek Leaves,2013,22.31,23.49,22.95,
Madhya Pradesh,Coriander,2013,27.75,47.4,29.6,
Madhya Pradesh,Mint,2013,36.64,61.22,59.8,
Madhya Pradesh,Spring Onion,2013,10.97,23.69,16.26,
Madhya Pradesh,Turnip,2013,20.65,36.05,23.7,
Madhya Pradesh,Sweet Corn,2013,36.99,51.65,41.12,
Madhya Pradesh,Zucchini,2013,38.92,68.67,59.58,
Madhya Pradesh,Celery,2013,25.65,30.22,26.76,
Madhya Pradesh,Leeks,2013,19.01,22.03,20.46,
Madhya Pradesh,Parsley,2013,20.21,26.55,25.72,
Madhya Pradesh,Curry Leaves,2013,29.66,49.99,46.1,
Madhya Pradesh,Red Cabbage,2013,13.34,26.26,21.57,
Madhya Pradesh,Lettuce,2013,39.05,44.3,42.81,
Madhya Pradesh,Kohlrabi,2013,37.95,62.35,59.85,
Madhya Pradesh,Snake Gourd,2013,36.19,39.11,38.92,
Madhya Pradesh,Ivy Gourd,2013,35.16,50.99,47.32,
Madhya Pradesh,Cluster Beans,2013,16.85,29.57,28.75,
Madhya Pradesh,French Beans,2013,37.77,57.66,56.98,
Madhya Pradesh,Broad Beans,2013,17.81,31.91,20.42,
Madhya Pradesh,Soybean,2013,39.13,65.34,53.0,
Madhya Pradesh,Mustard Leaves,2013,22.91,32.74,27.16,
Madhya Pradesh,Tapioca,2013,20.45,44.53,39.92,
Madhya Pradesh,Jackfruit Seed,2013,35.41,55.66,47.75,
Madhya Pradesh,Yam,2013,34.43,54.41,39.89,
Madhya Pradesh,Colocasia,2013,22.14,45.15,33.08,
Madhya Pradesh,Elephant Foot Yam,2013,32.52,61.67,41.95,
Madhya Pradesh,Tomato,2014,34.26,43.48,36.06,
Madhya Pradesh,Onion,2014,26.74,31.48,28.44,
Madhya Pradesh,Potato,2014,19.26,43.39,22.96,
Madhya Pradesh,Carrot,2014,26.14,35.51,30.03,
Madhya Pradesh,Cabbage,2014,37.55,49.68,38.32,
Madhya Pradesh,Cauliflower,2014,27.35,37.11,27.99,
Madhya Pradesh,Spinach,2014,24.21,45.22,36.85,
Madhya Pradesh,Broccoli,2014,26.88,48.58,42.55,
Madhya Pradesh,Pumpkin,2014,19.94,48.35,44.22,
Madhya Pradesh,Capsicum,2014,25.02,36.05,28.24,
Madhya Pradesh,Radish,2014,38.97,54.37,39.42,
Madhya Pradesh,Beetroot,2014,35.68,37.45,36.66,
Madhya Pradesh,Brinjal,2014,13.15,28.23,28.01,
Madhya Pradesh,Ladyfinger,2014,33.98,55.3,50.77,
Madhya Pradesh,Green Peas,2014,32.04,40.89,34.87,
Madhya Pradesh,Cucumber,2014,31.61,47.44,31.77,
Madhya Pradesh,Garlic,2014,32.41,61.6,51.06,
Madhya Pradesh,Ginger,2014,14.14,42.68,21.33,
Madhya Pradesh,Mushroom,2014,14.13,22.46,14.41,
Madhya Pradesh,Chili,2014,18.05,28.1,24.8,
Madhya Pradesh,Bitter Gourd,2014,20.3,31.69,27.95,
Madhya Pradesh,Bottle Gourd,2014,15.9,18.08,15.91,
Madhya Pradesh,Ash Gourd,2014,15.94,24.88,20.85,
Madhya Pradesh,Drumstick,2014,32.64,37.19,33.16,
Madhya Pradesh,Fenugreek Leaves,2014,31.97,38.38,36.54,
Madhya Pradesh,Coriander,2014,12.93,23.07,18.72,
Madhya Pradesh,Mint,2014,32.43,40.37,33.45,
Madhya Pradesh,Spring Onion,2014,15.43,24.32,20.67,
Madhya Pradesh,Turnip,2014,28.21,35.57,32.37,
Madhya Pradesh,Sweet Corn,2014,39.78,61.7,51.19,
Madhya Pradesh,Zucchini,2014,37.42,66.63,41.4,
Madhya Pradesh,Celery,2014,27.27,35.06,32.16,
Madhya Pradesh,Leeks,2014,39.14,52.39,44.36,
Madhya Pradesh,Parsley,2014,17.47,46.76,39.25,
Madhya Pradesh,Curry Leaves,2014,27.51,30.29,28.38,
Madhya Pradesh,Red Cabbage,2014,34.69,48.51,36.12,
Madhya Pradesh,Lettuce,2014,17.21,43.28,24.78,
Madhya Pradesh,Kohlrabi,2014,35.42,40.81,38.46,
Madhya Pradesh,Snake Gourd,2014,38.77,44.61,39.45,
Madhya Pradesh,Ivy Gourd,2014,25.0,45.6,34.6,
Madhya Pradesh,Cluster Beans,2014,10.82,18.24,17.13,
Madhya Pradesh,French Beans,2014,36.26,45.08,36.83,
Madhya Pradesh,Broad Beans,2014,32.01,46.49,43.79,
Madhya Pradesh,Soybean,2014,27.42,47.24,43.22,
Madhya Pradesh,Mustard Leaves,2014,37.97,56.89,55.11,
Madhya Pradesh,Tapioca,2014,14.72,36.94,29.37,
Madhya Pradesh,Jackfruit Seed,2014,15.02,29.91,19.11,
Madhya Pradesh,Yam,2014,23.18,39.69,35.24,
Madhya Pradesh,Colocasia,2014,10.67,18.57,12.66,
Madhya Pradesh,Elephant Foot Yam,2014,38.3,39.45,39.32,
Madhya Pradesh,Tomato,2015,28.48,43.69,34.88,
Madhya Pradesh,Onion,2015,19.59,21.98,21.38,
Madhya Pradesh,Potato,2015,11.35,23.01,12.67,
Madhya Pradesh,Carrot,2015,24.16,50.18,30.05,
Madhya Pradesh,Cabbage,2015,38.61,44.31,42.47,
Madhya Pradesh,Cauliflower,2015,25.39,51.12,49.18,
Madhya Pradesh,Spinach,2015,31.99,58.12,32.62,
Madhya Pradesh,Broccoli,2015,17.53,37.8,28.88,
Madhya Pradesh,Pumpkin,2015,34.81,55.72,52.18,
Madhya Pradesh,Capsicum,2015,27.07,51.86,28.14,
Madhya Pradesh,Radish,2015,14.36,35.76,25.14,
Madhya Pradesh,Beetroot,2015,22.41,33.66,23.74,
Madhya Pradesh,Brinjal,2015,12.47,20.91,19.41,
Madhya Pradesh,Ladyfinger,2015,20.08,24.03,20.88,
Madhya Pradesh,Green Peas,2015,17.42,27.78,24.6,
Madhya Pradesh,Cucumber,2015,18.8,47.9,27.26,
Madhya Pradesh,Garlic,2015,20.59,39.24,35.47,
Madhya Pradesh,Ginger,2015,16.9,43.36,38.45,
Madhya Pradesh,Mushroom,2015,28.37,32.14,30.24,
Madhya Pradesh,Chili,2015,16.13,19.83,19.67,
Madhya Pradesh,Bitter Gourd,2015,14.76,31.22,30.54,
Madhya Pradesh,Bottle Gourd,2015,28.64,35.46,33.47,
Madhya Pradesh,Ash Gourd,2015,30.23,49.29,46.61,
Madhya Pradesh,Drumstick,2015,15.76,31.22,29.51,
Madhya Pradesh,Fenugreek Leaves,2015,20.92,37.55,32.64,
Madhya Pradesh,Coriander,2015,18.52,19.32,19.06,
Madhya Pradesh,Mint,2015,15.9,35.76,21.05,
Madhya Pradesh,Spring Onion,2015,31.39,37.11,32.61,
Madhya Pradesh,Turnip,2015,35.79,56.71,53.97,
Madhya Pradesh,Sweet Corn,2015,19.97,47.94,45.18,
Madhya Pradesh,Zucchini,2015,22.06,51.84,30.31,
Madhya Pradesh,Celery,2015,14.38,18.26,15.22,
Madhya Pradesh,Leeks,2015,26.75,32.42,29.44,
Madhya Pradesh,Parsley,2015,36.35,61.82,57.56,
Madhya Pradesh,Curry Leaves,2015,36.34,54.62,54.5,
Madhya Pradesh,Red Cabbage,2015,30.15,45.84,39.96,
Madhya Pradesh,Lettuce,2015,17.8,24.87,20.31,
Madhya Pradesh,Kohlrabi,2015,29.5,51.98,35.24,
Madhya Pradesh,Snake Gourd,2015,17.0,34.22,27.71,
Madhya Pradesh,Ivy Gourd,2015,22.99,38.35,36.01,
Madhya Pradesh,Cluster Beans,2015,25.37,27.2,26.57,
Madhya Pradesh,French Beans,2015,11.44,23.86,13.98,
Madhya Pradesh,Broad Beans,2015,17.11,37.5,36.88,
Madhya Pradesh,Soybean,2015,24.19,38.1,28.45,
Madhya Pradesh,Mustard Leaves,2015,35.62,47.55,43.38,
Madhya Pradesh,Tapioca,2015,25.53,32.52,31.8,
Madhya Pradesh,Jackfruit Seed,2015,32.23,50.17,33.51,
Madhya Pradesh,Yam,2015,35.07,52.87,40.33,
Madhya Pradesh,Colocasia,2015,16.11,20.78,16.82,
Madhya Pradesh,Elephant Foot Yam,2015,23.88,25.44,24.28,
Madhya Pradesh,Tomato,2016,38.94,43.62,43.41,
Madhya Pradesh,Onion,2016,20.87,42.78,37.69,
Madhya Pradesh,Potato,2016,29.41,47.85,34.5,
Madhya Pradesh,Carrot,2016,39.84,54.97,45.27,
